datetime,open,high,low,close,volume,dividends,stock splits,symbol
2025-08-07 11:55:00-04:00,219.7050018310547,219.8000030517578,219.5800018310547,219.60499572753906,466224,0.0,0.0,AAPL
2025-08-07 12:00:00-04:00,219.60000610351562,219.9149932861328,219.5500030517578,219.9149932861328,622728,0.0,0.0,AAPL
2025-08-07 12:05:00-04:00,219.9149932861328,220.13999938964844,219.77000427246094,220.0500030517578,832242,0.0,0.0,AAPL
2025-08-07 12:10:00-04:00,220.05029296875,220.13800048828125,219.89999389648438,220.02000427246094,1022828,0.0,0.0,AAPL
2025-08-07 12:15:00-04:00,220.00999450683594,220.33999633789062,219.7301025390625,219.83999633789062,917078,0.0,0.0,AAPL
2025-08-07 12:20:00-04:00,219.84249877929688,220.02000427246094,219.72000122070312,219.98500061035156,895293,0.0,0.0,AAPL
2025-08-07 12:25:00-04:00,219.98890686035156,220.01499938964844,219.88009643554688,219.9149932861328,393515,0.0,0.0,AAPL
2025-08-07 12:30:00-04:00,219.9199981689453,220.2100067138672,219.9199981689453,220.11500549316406,474061,0.0,0.0,AAPL
2025-08-07 12:35:00-04:00,220.11000061035156,220.15440368652344,219.5800018310547,219.72000122070312,669636,0.0,0.0,AAPL
2025-08-07 12:40:00-04:00,219.7100067138672,219.85000610351562,219.11000061035156,219.19000244140625,923975,0.0,0.0,AAPL
2025-08-07 12:45:00-04:00,219.17999267578125,219.1999969482422,218.8000030517578,219.05999755859375,972270,0.0,0.0,AAPL
2025-08-07 12:50:00-04:00,219.0677032470703,219.35000610351562,218.9405975341797,219.32569885253906,577027,0.0,0.0,AAPL
2025-08-07 12:55:00-04:00,219.17999267578125,219.3800048828125,219.13999938964844,219.2050018310547,495873,0.0,0.0,AAPL
2025-08-07 13:00:00-04:00,219.22000122070312,219.61000061035156,219.1699981689453,219.33999633789062,843845,0.0,0.0,AAPL
2025-08-07 13:05:00-04:00,219.32000732421875,219.47999572753906,213.25,219.4237060546875,551729,0.0,0.0,AAPL
2025-08-07 13:10:00-04:00,219.4199981689453,219.5,219.27999877929688,219.35000610351562,294598,0.0,0.0,AAPL
2025-08-07 13:15:00-04:00,219.3300018310547,219.3800048828125,219.17999267578125,219.24000549316406,376570,0.0,0.0,AAPL
2025-08-07 13:20:00-04:00,219.2292022705078,219.36000061035156,219.19000244140625,219.35000610351562,334104,0.0,0.0,AAPL
2025-08-07 13:25:00-04:00,219.35000610351562,219.39999389648438,218.70260620117188,218.7100067138672,668957,0.0,0.0,AAPL
2025-08-07 13:30:00-04:00,218.72000122070312,219.0915069580078,218.71009826660156,219.0749969482422,571458,0.0,0.0,AAPL
2025-08-07 13:35:00-04:00,219.0841064453125,219.52000427246094,219.00999450683594,219.3800048828125,501972,0.0,0.0,AAPL
2025-08-07 13:40:00-04:00,219.38999938964844,219.4600067138672,219.16000366210938,219.3000030517578,340566,0.0,0.0,AAPL
2025-08-07 13:45:00-04:00,219.2949981689453,219.3800048828125,219.13499450683594,219.1699981689453,343535,0.0,0.0,AAPL
2025-08-07 13:50:00-04:00,219.1699981689453,219.3000030517578,219.02999877929688,219.25,337712,0.0,0.0,AAPL
2025-08-07 13:55:00-04:00,219.25999450683594,219.4398956298828,219.1300048828125,219.27000427246094,437617,0.0,0.0,AAPL
2025-08-07 14:00:00-04:00,219.27000427246094,219.72999572753906,219.035400390625,219.64999389648438,455779,0.0,0.0,AAPL
2025-08-07 14:05:00-04:00,219.6300048828125,219.7097930908203,219.5,219.6199951171875,360291,0.0,0.0,AAPL
2025-08-07 14:10:00-04:00,219.60000610351562,219.60000610351562,219.27650451660156,219.44110107421875,402223,0.0,0.0,AAPL
2025-08-07 14:15:00-04:00,219.42999267578125,219.42999267578125,219.22999572753906,219.3000030517578,288280,0.0,0.0,AAPL
2025-08-07 14:20:00-04:00,219.47999572753906,219.47999572753906,219.1699981689453,219.1949005126953,335734,0.0,0.0,AAPL
2025-08-07 14:25:00-04:00,219.19000244140625,219.52000427246094,219.17999267578125,219.5,354186,0.0,0.0,AAPL
2025-08-07 14:30:00-04:00,219.49000549316406,219.49119567871094,219.24349975585938,219.4600067138672,447668,0.0,0.0,AAPL
2025-08-07 14:35:00-04:00,219.4539031982422,219.89999389648438,219.38009643554688,219.64500427246094,477137,0.0,0.0,AAPL
2025-08-07 14:40:00-04:00,219.64410400390625,219.97999572753906,219.4405059814453,219.83999633789062,583809,0.0,0.0,AAPL
2025-08-07 14:45:00-04:00,219.84390258789062,220.1999969482422,219.83999633789062,220.07899475097656,1039389,0.0,0.0,AAPL
2025-08-07 14:50:00-04:00,220.08120727539062,220.5,219.9499969482422,220.4600067138672,1000481,0.0,0.0,AAPL
2025-08-07 14:55:00-04:00,220.44000244140625,220.85000610351562,220.39999389648438,220.42999267578125,1054541,0.0,0.0,AAPL
2025-08-07 15:00:00-04:00,220.4499969482422,220.57980346679688,219.99000549316406,220.0399932861328,787035,0.0,0.0,AAPL
2025-08-07 15:05:00-04:00,220.0500030517578,220.1300048828125,219.76499938964844,220.02999877929688,702618,0.0,0.0,AAPL
2025-08-07 15:10:00-04:00,220.00999450683594,220.02000427246094,219.72999572753906,219.80999755859375,543281,0.0,0.0,AAPL
2025-08-07 15:15:00-04:00,219.80999755859375,220.0500030517578,219.52000427246094,219.61000061035156,743063,0.0,0.0,AAPL
2025-08-07 15:20:00-04:00,219.61000061035156,219.65499877929688,219.32009887695312,219.5500030517578,1437448,0.0,0.0,AAPL
2025-08-07 15:25:00-04:00,219.5399932861328,219.5800018310547,219.3000030517578,219.3000946044922,495665,0.0,0.0,AAPL
2025-08-07 15:30:00-04:00,219.30450439453125,219.6649932861328,219.25,219.6199951171875,728978,0.0,0.0,AAPL
2025-08-07 15:35:00-04:00,219.6199951171875,219.8350067138672,219.54449462890625,219.60000610351562,596692,0.0,0.0,AAPL
2025-08-07 15:40:00-04:00,219.60000610351562,220.0800018310547,219.5457000732422,220.0449981689453,631071,0.0,0.0,AAPL
2025-08-07 15:45:00-04:00,220.0500030517578,220.13499450683594,219.9199981689453,219.985107421875,763170,0.0,0.0,AAPL
2025-08-07 15:50:00-04:00,220.0,220.08999633789062,219.52000427246094,219.86500549316406,1415276,0.0,0.0,AAPL
2025-08-07 15:55:00-04:00,219.8699951171875,220.1999969482422,219.3948974609375,220.1300048828125,2763482,0.0,0.0,AAPL
2025-08-08 09:30:00-04:00,220.42999267578125,221.00999450683594,219.25,219.80999755859375,2923939,0.0,0.0,AAPL
2025-08-08 09:35:00-04:00,219.8199005126953,219.97500610351562,219.38999938964844,219.79449462890625,1169805,0.0,0.0,AAPL
2025-08-08 09:40:00-04:00,219.797607421875,220.52499389648438,219.69859313964844,220.38499450683594,1069394,0.0,0.0,AAPL
2025-08-08 09:45:00-04:00,220.5821075439453,221.0,220.33900451660156,220.56500244140625,894972,0.0,0.0,AAPL
2025-08-08 09:50:00-04:00,220.5749969482422,220.99000549316406,220.3800048828125,220.92979431152344,645938,0.0,0.0,AAPL
2025-08-08 09:55:00-04:00,220.9199981689453,222.2998046875,220.91000366210938,222.1750030517578,1968957,0.0,0.0,AAPL
2025-08-08 10:00:00-04:00,222.19000244140625,222.86000061035156,221.8699951171875,222.50999450683594,1704029,0.0,0.0,AAPL
2025-08-08 10:05:00-04:00,222.50999450683594,222.88999938964844,222.1501007080078,222.69500732421875,1028118,0.0,0.0,AAPL
2025-08-08 10:10:00-04:00,222.69500732421875,223.10000610351562,222.1999969482422,222.22000122070312,1435856,0.0,0.0,AAPL
2025-08-08 10:15:00-04:00,221.923095703125,222.72999572753906,221.88999938964844,222.6300048828125,924047,0.0,0.0,AAPL
2025-08-08 10:20:00-04:00,222.6300048828125,222.67999267578125,221.86070251464844,222.0800018310547,832813,0.0,0.0,AAPL
2025-08-08 10:25:00-04:00,222.08999633789062,222.8000030517578,221.82000732421875,222.7816925048828,954376,0.0,0.0,AAPL
2025-08-08 10:30:00-04:00,222.77999877929688,223.4199981689453,222.66000366210938,223.30499267578125,1219281,0.0,0.0,AAPL
2025-08-08 10:35:00-04:00,223.3000030517578,223.4290008544922,222.92999267578125,223.375,791748,0.0,0.0,AAPL
2025-08-08 10:40:00-04:00,223.36000061035156,223.57000732421875,223.17999267578125,223.52999877929688,932292,0.0,0.0,AAPL
2025-08-08 10:45:00-04:00,223.52999877929688,223.5305938720703,222.91000366210938,222.9600067138672,931542,0.0,0.0,AAPL
2025-08-08 10:50:00-04:00,222.9499969482422,223.27000427246094,222.6300048828125,223.16000366210938,902805,0.0,0.0,AAPL
2025-08-08 10:55:00-04:00,223.1699981689453,223.2550048828125,222.80079650878906,222.9550018310547,610518,0.0,0.0,AAPL
2025-08-08 11:00:00-04:00,222.94000244140625,223.4398956298828,222.89999389648438,223.31350708007812,753874,0.0,0.0,AAPL
2025-08-08 11:05:00-04:00,223.3000030517578,223.9600067138672,223.22000122070312,223.75999450683594,989458,0.0,0.0,AAPL
2025-08-08 11:10:00-04:00,223.77000427246094,223.85000610351562,223.52000427246094,223.69000244140625,814284,0.0,0.0,AAPL
2025-08-08 11:15:00-04:00,223.69259643554688,223.8199005126953,223.4665069580078,223.71310424804688,529036,0.0,0.0,AAPL
2025-08-08 11:20:00-04:00,223.6999969482422,224.35000610351562,223.69500732421875,224.24240112304688,1171964,0.0,0.0,AAPL
2025-08-08 11:25:00-04:00,224.25,224.6300048828125,224.11000061035156,224.36000061035156,1027756,0.0,0.0,AAPL
2025-08-08 11:30:00-04:00,224.35499572753906,224.83999633789062,224.30999755859375,224.74349975585938,1091960,0.0,0.0,AAPL
2025-08-08 11:35:00-04:00,224.73500061035156,225.30999755859375,224.33999633789062,225.25,1872956,0.0,0.0,AAPL
2025-08-08 11:40:00-04:00,225.24009704589844,225.33999633789062,224.7899932861328,224.89999389648438,1164594,0.0,0.0,AAPL
2025-08-08 11:45:00-04:00,224.9499969482422,225.25,224.83999633789062,225.1999969482422,960930,0.0,0.0,AAPL
2025-08-08 11:50:00-04:00,225.1800994873047,225.6300048828125,224.7550048828125,225.57000732421875,1431857,0.0,0.0,AAPL
2025-08-08 11:55:00-04:00,225.5800018310547,226.32989501953125,225.44000244140625,225.99000549316406,1723321,0.0,0.0,AAPL
2025-08-08 12:00:00-04:00,225.9864959716797,226.44000244140625,225.88999938964844,226.25790405273438,1079502,0.0,0.0,AAPL
2025-08-08 12:05:00-04:00,226.24000549316406,226.86000061035156,226.07000732421875,226.5800018310547,1337701,0.0,0.0,AAPL
2025-08-08 12:10:00-04:00,226.58999633789062,226.64999389648438,226.0,226.552001953125,1359475,0.0,0.0,AAPL
2025-08-08 12:15:00-04:00,226.5449981689453,227.13999938964844,226.46519470214844,227.125,1495681,0.0,0.0,AAPL
2025-08-08 12:20:00-04:00,227.13999938964844,227.4499969482422,227.05999755859375,227.4199981689453,1323770,0.0,0.0,AAPL
2025-08-08 12:25:00-04:00,227.4499969482422,228.22500610351562,227.38999938964844,228.1999969482422,2147812,0.0,0.0,AAPL
2025-08-08 12:30:00-04:00,228.2097930908203,229.0,227.943603515625,228.84010314941406,2853948,0.0,0.0,AAPL
2025-08-08 12:35:00-04:00,228.87969970703125,229.1199951171875,228.17999267578125,228.86000061035156,2432951,0.0,0.0,AAPL
2025-08-08 12:40:00-04:00,228.86500549316406,229.89999389648438,228.51829528808594,229.5500030517578,2745439,0.0,0.0,AAPL
2025-08-08 12:45:00-04:00,229.55160522460938,229.97000122070312,229.4499969482422,229.77999877929688,2152374,0.0,0.0,AAPL
2025-08-08 12:50:00-04:00,229.75010681152344,230.48989868164062,229.30999755859375,230.33999633789062,3801467,0.0,0.0,AAPL
2025-08-08 12:55:00-04:00,230.36000061035156,230.55999755859375,229.61000061035156,229.7899932861328,2604715,0.0,0.0,AAPL
2025-08-08 13:00:00-04:00,229.78460693359375,230.06930541992188,229.5,229.61500549316406,1612654,0.0,0.0,AAPL
2025-08-08 13:05:00-04:00,229.6199951171875,230.4398956298828,229.47000122070312,230.4199981689453,1494754,0.0,0.0,AAPL
2025-08-08 13:10:00-04:00,230.4149932861328,230.88999938964844,230.1199951171875,230.3000030517578,1980719,0.0,0.0,AAPL
2025-08-08 13:15:00-04:00,230.2949981689453,230.2949981689453,228.92999267578125,229.28909301757812,1834825,0.0,0.0,AAPL
2025-08-08 13:20:00-04:00,229.3000030517578,229.52999877929688,229.10000610351562,229.43319702148438,922059,0.0,0.0,AAPL
2025-08-08 13:25:00-04:00,229.43499755859375,229.5800018310547,228.6699981689453,228.6750030517578,1118371,0.0,0.0,AAPL
2025-08-08 13:30:00-04:00,228.6699981689453,229.35000610351562,228.5500030517578,229.27000427246094,972724,0.0,0.0,AAPL
2025-08-08 13:35:00-04:00,229.2635040283203,229.89999389648438,228.81900024414062,229.8489990234375,1247748,0.0,0.0,AAPL
2025-08-08 13:40:00-04:00,229.83999633789062,229.88330078125,229.3350067138672,229.4600067138672,1121203,0.0,0.0,AAPL
2025-08-08 13:45:00-04:00,229.4550018310547,230.44000244140625,229.44500732421875,230.0749969482422,1175062,0.0,0.0,AAPL
2025-08-08 13:50:00-04:00,230.06500244140625,230.39999389648438,229.86000061035156,229.99960327148438,1033949,0.0,0.0,AAPL
2025-08-08 13:55:00-04:00,229.97000122070312,230.5,229.77000427246094,230.2449951171875,1198284,0.0,0.0,AAPL
2025-08-08 14:00:00-04:00,230.2449951171875,230.94000244140625,230.1999969482422,230.5399932861328,995508,0.0,0.0,AAPL
2025-08-08 14:05:00-04:00,230.5399932861328,230.99000549316406,230.52040100097656,230.7899932861328,1152012,0.0,0.0,AAPL
2025-08-08 14:10:00-04:00,230.76840209960938,230.77999877929688,229.8249969482422,229.84500122070312,1285533,0.0,0.0,AAPL
2025-08-08 14:15:00-04:00,229.84500122070312,229.9199981689453,229.63999938964844,229.88999938964844,798152,0.0,0.0,AAPL
2025-08-08 14:20:00-04:00,229.88999938964844,230.02999877929688,229.3800048828125,229.5050048828125,850403,0.0,0.0,AAPL
2025-08-08 14:25:00-04:00,229.50999450683594,229.55999755859375,229.17140197753906,229.2899932861328,722287,0.0,0.0,AAPL
2025-08-08 14:30:00-04:00,229.29159545898438,229.73980712890625,229.19000244140625,229.6699981689453,819063,0.0,0.0,AAPL
2025-08-08 14:35:00-04:00,229.6999969482422,229.83990478515625,229.44000244140625,229.70989990234375,728506,0.0,0.0,AAPL
2025-08-08 14:40:00-04:00,229.69859313964844,229.87989807128906,229.4600067138672,229.63999938964844,785559,0.0,0.0,AAPL
2025-08-08 14:45:00-04:00,229.6699981689453,229.67999267578125,229.13999938964844,229.39999389648438,675709,0.0,0.0,AAPL
2025-08-08 14:50:00-04:00,229.25999450683594,229.63999938964844,229.10000610351562,229.38999938964844,709286,0.0,0.0,AAPL
2025-08-08 14:55:00-04:00,229.3699951171875,229.39999389648438,229.07000732421875,229.11000061035156,685910,0.0,0.0,AAPL
2025-08-08 15:00:00-04:00,229.1199951171875,229.4499969482422,228.9954071044922,229.3699951171875,731176,0.0,0.0,AAPL
2025-08-08 15:05:00-04:00,229.38499450683594,229.52999877929688,229.15570068359375,229.2030029296875,633743,0.0,0.0,AAPL
2025-08-08 15:10:00-04:00,229.1999969482422,229.47000122070312,228.8800048828125,228.92999267578125,891973,0.0,0.0,AAPL
2025-08-08 15:15:00-04:00,228.92999267578125,229.572998046875,228.9199981689453,229.5500030517578,2007713,0.0,0.0,AAPL
2025-08-08 15:20:00-04:00,229.5449981689453,229.61990356445312,228.7801055908203,228.7801055908203,1207019,0.0,0.0,AAPL
2025-08-08 15:25:00-04:00,228.80349731445312,228.99000549316406,228.50999450683594,228.8300018310547,1336648,0.0,0.0,AAPL
2025-08-08 15:30:00-04:00,228.82000732421875,228.8800048828125,228.4600067138672,228.58999633789062,1056900,0.0,0.0,AAPL
2025-08-08 15:35:00-04:00,228.60000610351562,228.9698028564453,228.47999572753906,228.89999389648438,2230093,0.0,0.0,AAPL
2025-08-08 15:40:00-04:00,228.89999389648438,229.1699981689453,228.6300048828125,229.00999450683594,1231910,0.0,0.0,AAPL
2025-08-08 15:45:00-04:00,229.00999450683594,229.50999450683594,228.9949951171875,229.30999755859375,1562980,0.0,0.0,AAPL
2025-08-08 15:50:00-04:00,229.3000030517578,229.69000244140625,229.10000610351562,229.55499267578125,1895711,0.0,0.0,AAPL
2025-08-08 15:55:00-04:00,229.5500030517578,229.55999755859375,229.24000549316406,229.3699951171875,3210906,0.0,0.0,AAPL
2025-08-11 09:30:00-04:00,226.75,228.72999572753906,225.8800048828125,226.05999755859375,4955478,0.26,0.0,AAPL
2025-08-11 09:35:00-04:00,226.06500244140625,226.36000061035156,224.7624053955078,225.61500549316406,2599542,0.0,0.0,AAPL
2025-08-11 09:40:00-04:00,225.61500549316406,226.44000244140625,225.44020080566406,225.93499755859375,1585993,0.0,0.0,AAPL
2025-08-11 09:45:00-04:00,225.93499755859375,226.593994140625,225.69000244140625,226.593994140625,1136596,0.0,0.0,AAPL
2025-08-11 09:50:00-04:00,226.59010314941406,226.69000244140625,225.64999389648438,225.97549438476562,924093,0.0,0.0,AAPL
2025-08-11 09:55:00-04:00,225.9600067138672,226.07000732421875,225.56039428710938,226.0406951904297,609096,0.0,0.0,AAPL
2025-08-11 10:00:00-04:00,226.0399932861328,226.97000122070312,225.83900451660156,226.4199981689453,935349,0.0,0.0,AAPL
2025-08-11 10:05:00-04:00,226.41000366210938,226.79989624023438,226.38999938964844,226.72320556640625,621984,0.0,0.0,AAPL
2025-08-11 10:10:00-04:00,226.71859741210938,227.1699981689453,226.44000244140625,227.02499389648438,796693,0.0,0.0,AAPL
2025-08-11 10:15:00-04:00,227.02999877929688,227.3000030517578,226.69000244140625,227.0399932861328,768975,0.0,0.0,AAPL
2025-08-11 10:20:00-04:00,227.0699005126953,227.27000427246094,226.72000122070312,226.75999450683594,716716,0.0,0.0,AAPL
2025-08-11 10:25:00-04:00,226.73500061035156,227.05999755859375,226.49139404296875,226.77499389648438,508259,0.0,0.0,AAPL
2025-08-11 10:30:00-04:00,226.7899932861328,227.2899932861328,226.66009521484375,227.10499572753906,495618,0.0,0.0,AAPL
2025-08-11 10:35:00-04:00,227.10350036621094,227.77999877929688,227.02999877929688,227.6699981689453,667910,0.0,0.0,AAPL
2025-08-11 10:40:00-04:00,227.65499877929688,227.88999938964844,227.17999267578125,227.36500549316406,702962,0.0,0.0,AAPL
2025-08-11 10:45:00-04:00,227.36000061035156,227.4199981689453,226.6699981689453,226.7301025390625,522270,0.0,0.0,AAPL
2025-08-11 10:50:00-04:00,226.7445068359375,227.0,226.4949951171875,226.65989685058594,513614,0.0,0.0,AAPL
2025-08-11 10:55:00-04:00,226.6645050048828,226.86000061035156,226.52000427246094,226.52000427246094,433480,0.0,0.0,AAPL
2025-08-11 11:00:00-04:00,226.52099609375,226.639892578125,226.10000610351562,226.27000427246094,478629,0.0,0.0,AAPL
2025-08-11 11:05:00-04:00,226.25999450683594,226.89999389648438,226.10009765625,226.80999755859375,520002,0.0,0.0,AAPL
2025-08-11 11:10:00-04:00,226.80999755859375,227.17999267578125,226.6999969482422,226.88499450683594,2081620,0.0,0.0,AAPL
2025-08-11 11:15:00-04:00,226.8800048828125,227.11000061035156,226.59010314941406,227.0800018310547,356040,0.0,0.0,AAPL
2025-08-11 11:20:00-04:00,227.08079528808594,227.4499969482422,227.0500030517578,227.27999877929688,671658,0.0,0.0,AAPL
2025-08-11 11:25:00-04:00,227.25999450683594,227.64999389648438,227.15769958496094,227.47000122070312,534051,0.0,0.0,AAPL
2025-08-11 11:30:00-04:00,227.47000122070312,228.25999450683594,227.47000122070312,228.25,781556,0.0,0.0,AAPL
2025-08-11 11:35:00-04:00,228.25999450683594,228.6999969482422,228.10499572753906,228.27000427246094,913715,0.0,0.0,AAPL
2025-08-11 11:40:00-04:00,228.27000427246094,228.44000244140625,227.89999389648438,228.1649932861328,754731,0.0,0.0,AAPL
2025-08-11 11:45:00-04:00,228.1649932861328,228.6199951171875,228.0500030517578,228.47999572753906,495096,0.0,0.0,AAPL
2025-08-11 11:50:00-04:00,228.49000549316406,228.75999450683594,228.4600067138672,228.58999633789062,458313,0.0,0.0,AAPL
2025-08-11 11:55:00-04:00,228.58999633789062,228.9600067138672,228.5500030517578,228.625,641074,0.0,0.0,AAPL
2025-08-11 12:00:00-04:00,228.6300048828125,228.88999938964844,228.5500030517578,228.88980102539062,441383,0.0,0.0,AAPL
2025-08-11 12:05:00-04:00,228.88499450683594,229.55999755859375,228.8699951171875,229.25,842252,0.0,0.0,AAPL
2025-08-11 12:10:00-04:00,229.2301025390625,229.25999450683594,228.76089477539062,228.82000732421875,574799,0.0,0.0,AAPL
2025-08-11 12:15:00-04:00,228.82000732421875,229.04620361328125,228.75999450683594,228.9149932861328,577472,0.0,0.0,AAPL
2025-08-11 12:20:00-04:00,228.9149932861328,228.9499969482422,228.66000366210938,228.6855010986328,489554,0.0,0.0,AAPL
2025-08-11 12:25:00-04:00,228.6999969482422,228.77000427246094,228.34010314941406,228.72999572753906,450238,0.0,0.0,AAPL
2025-08-11 12:30:00-04:00,228.73500061035156,229.0998992919922,228.5601043701172,228.92100524902344,414539,0.0,0.0,AAPL
2025-08-11 12:35:00-04:00,228.9199981689453,228.92100524902344,228.625,228.91000366210938,363185,0.0,0.0,AAPL
2025-08-11 12:40:00-04:00,228.91000366210938,228.94000244140625,228.63999938964844,228.75,270401,0.0,0.0,AAPL
2025-08-11 12:45:00-04:00,228.72999572753906,228.89999389648438,228.58999633789062,228.66000366210938,218338,0.0,0.0,AAPL
2025-08-11 12:50:00-04:00,228.6699981689453,228.67100524902344,228.10000610351562,228.42999267578125,497932,0.0,0.0,AAPL
2025-08-11 12:55:00-04:00,228.43299865722656,228.43499755859375,228.1750030517578,228.39500427246094,262201,0.0,0.0,AAPL
2025-08-11 13:00:00-04:00,228.39999389648438,228.51759338378906,228.17999267578125,228.4199981689453,263192,0.0,0.0,AAPL
2025-08-11 13:05:00-04:00,228.4199981689453,228.57000732421875,228.25,228.46119689941406,284776,0.0,0.0,AAPL
2025-08-11 13:10:00-04:00,228.47999572753906,228.47999572753906,228.11000061035156,228.125,428906,0.0,0.0,AAPL
2025-08-11 13:15:00-04:00,228.1199951171875,228.40240478515625,228.10009765625,228.35000610351562,328830,0.0,0.0,AAPL
2025-08-11 13:20:00-04:00,228.3404998779297,228.61000061035156,228.2899932861328,228.48800659179688,349045,0.0,0.0,AAPL
2025-08-11 13:25:00-04:00,228.5050048828125,228.50999450683594,228.0,228.10000610351562,439532,0.0,0.0,AAPL
2025-08-11 13:30:00-04:00,228.08999633789062,228.19500732421875,227.85000610351562,227.8699951171875,376852,0.0,0.0,AAPL
2025-08-11 13:35:00-04:00,227.85000610351562,228.02000427246094,227.7100067138672,227.77000427246094,494765,0.0,0.0,AAPL
2025-08-11 13:40:00-04:00,227.77999877929688,227.82000732421875,227.24000549316406,227.33999633789062,681003,0.0,0.0,AAPL
2025-08-11 13:45:00-04:00,227.3300018310547,227.64999389648438,227.00999450683594,227.56500244140625,622432,0.0,0.0,AAPL
2025-08-11 13:50:00-04:00,227.56500244140625,227.58999633789062,227.32000732421875,227.42999267578125,339874,0.0,0.0,AAPL
2025-08-11 13:55:00-04:00,227.42999267578125,227.5050048828125,227.10009765625,227.2375946044922,341854,0.0,0.0,AAPL
2025-08-11 14:00:00-04:00,227.2449951171875,227.49000549316406,227.10000610351562,227.4550018310547,379752,0.0,0.0,AAPL
2025-08-11 14:05:00-04:00,227.44000244140625,227.74000549316406,227.42799377441406,227.71499633789062,402279,0.0,0.0,AAPL
2025-08-11 14:10:00-04:00,227.72000122070312,228.039794921875,227.71029663085938,227.97450256347656,461440,0.0,0.0,AAPL
2025-08-11 14:15:00-04:00,227.97000122070312,228.17999267578125,227.80999755859375,227.87649536132812,393592,0.0,0.0,AAPL
2025-08-11 14:20:00-04:00,227.88999938964844,227.88999938964844,227.41000366210938,227.48989868164062,426973,0.0,0.0,AAPL
